city,pincode,date,population_density,no_of_hospitals,avg_capacity,pm2_5,pm10,temperature_mean_c,relative_humidity_mean,uv_index_mean,rain_mm,is_weekend,is_festival,school_open,month,respiratory_risk,flu_risk,vector_risk,gastro_risk,patient_load,respiratory_cases,flu_cases,vector_cases,gastro_cases,other_cases
Bhopal,462001,2025-03-08,13945,11,143,61.0,70.5,35.2,77.0,6.1,1.7,1,0,1,3,0.216,0.13,0.388,0.102,258,47,36,92,16,67
Bhopal,462001,2025-03-09,13945,11,143,57.3,72.7,35.3,63.1,6.7,0.7,1,0,1,3,0.194,0.13,0.332,0.103,273,57,31,94,23,68
Bhopal,462001,2025-03-10,13945,11,143,54.7,60.8,35.7,70.1,7.2,4.1,0,0,1,3,0.178,0.13,0.381,0.107,247,40,23,107,18,59
Bhopal,462001,2025-03-11,13945,11,143,64.4,87.7,35.4,65.4,7.0,8.4,0,0,1,3,0.237,0.13,0.362,0.104,278,63,32,101,27,55
Bhopal,462001,2025-03-12,13945,11,143,60.1,64.5,35.2,71.3,7.6,0.0,0,0,1,3,0.211,0.13,0.365,0.102,251,48,30,79,22,72
Bhopal,462001,2025-03-13,13945,11,143,67.2,81.0,35.8,71.5,7.6,0.3,0,0,1,3,0.253,0.13,0.366,0.108,275,59,41,88,28,59
Bhopal,462001,2025-03-14,13945,11,143,62.1,68.2,34.5,71.6,7.5,2.8,0,1,1,3,0.423,0.33,0.367,0.115,296,81,65,82,25,43
Bhopal,462001,2025-03-15,13945,11,143,64.3,79.1,35.9,63.2,7.9,1.7,1,0,1,3,0.236,0.13,0.333,0.109,289,70,32,85,33,69
Bhopal,462001,2025-03-16,13945,11,143,71.0,84.3,35.8,72.3,7.4,5.5,1,0,1,3,0.276,0.13,0.389,0.108,309,65,33,126,17,68
Bhopal,462001,2025-03-17,13945,11,143,66.0,79.9,36.9,67.1,6.4,0.7,0,0,1,3,0.246,0.13,0.348,0.119,265,62,36,81,26,60
Bhopal,462001,2025-03-18,13945,11,143,57.7,77.3,33.5,61.8,8.0,0.7,0,0,1,3,0.196,0.13,0.327,0.085,251,50,41,83,17,60
Bhopal,462001,2025-03-19,13945,11,143,69.8,88.0,35.3,65.1,8.6,1.0,0,0,1,3,0.269,0.13,0.34,0.103,249,66,30,76,18,59
Bhopal,462001,2025-03-20,13945,11,143,48.1,63.3,35.9,71.8,8.8,3.8,0,0,1,3,0.139,0.13,0.387,0.109,247,35,35,92,26,59
Bhopal,462001,2025-03-21,13945,11,143,65.2,85.0,37.3,75.4,7.3,1.8,0,0,1,3,0.241,0.13,0.381,0.123,269,64,25,91,28,61
Bhopal,462001,2025-03-22,13945,11,143,57.0,66.8,34.7,63.2,8.1,1.3,1,0,1,3,0.192,0.13,0.333,0.097,269,50,39,102,21,57
Bhopal,462001,2025-03-23,13945,11,143,76.5,87.6,34.6,68.1,7.8,0.0,1,0,1,3,0.309,0.13,0.353,0.096,280,67,31,94,20,68
Bhopal,462001,2025-03-24,13945,11,143,60.3,78.1,35.2,66.5,7.8,1.0,0,0,1,3,0.212,0.13,0.346,0.102,274,46,40,96,27,65
Bhopal,462001,2025-03-25,13945,11,143,52.3,76.0,36.0,71.9,8.2,0.1,0,0,1,3,0.164,0.13,0.368,0.11,263,41,29,89,31,73
Bhopal,462001,2025-03-26,13945,11,143,60.7,83.3,37.6,75.3,7.8,0.3,0,0,1,3,0.214,0.13,0.381,0.126,274,50,39,99,24,62
Bhopal,462001,2025-03-27,13945,11,143,65.3,80.9,38.1,71.7,8.1,2.5,0,0,1,3,0.242,0.13,0.367,0.131,259,55,25,88,38,53
Bhopal,462001,2025-03-28,13945,11,143,62.9,81.7,36.0,68.1,6.6,1.2,0,0,1,3,0.227,0.13,0.353,0.11,265,57,35,87,18,68
Bhopal,462001,2025-03-29,13945,11,143,65.9,87.0,35.3,67.3,8.9,1.0,1,0,1,3,0.245,0.13,0.349,0.103,287,58,40,98,29,62
Bhopal,462001,2025-03-30,13945,11,143,53.9,86.7,34.7,72.2,7.3,4.3,1,0,1,3,0.173,0.13,0.389,0.097,269,43,34,105,24,63
Bhopal,462001,2025-03-31,13945,11,143,67.9,72.8,36.8,66.9,8.0,0.6,0,0,1,3,0.257,0.13,0.347,0.118,281,60,41,85,38,57
Bhopal,462001,2025-04-01,13945,11,143,63.8,98.5,36.2,64.8,8.2,1.2,0,1,1,4,0.433,0.33,0.339,0.132,297,82,71,67,20,57
Bhopal,462001,2025-04-02,13945,11,143,47.4,56.4,36.6,69.9,8.0,0.5,0,0,1,4,0.134,0.13,0.359,0.116,269,40,28,107,27,67
Bhopal,462001,2025-04-03,13945,11,143,69.3,90.2,36.8,61.6,7.9,1.6,0,0,1,4,0.266,0.13,0.326,0.118,271,64,37,82,28,60
Bhopal,462001,2025-04-04,13945,11,143,65.7,75.2,35.0,60.1,8.1,2.7,0,0,1,4,0.244,0.13,0.32,0.1,247,56,22,74,27,68
Bhopal,462001,2025-04-05,13945,11,143,73.8,102.4,33.3,67.0,9.2,1.0,1,0,1,4,0.293,0.13,0.348,0.083,262,63,31,76,19,73
Bhopal,462001,2025-04-06,13945,11,143,46.2,54.2,35.0,64.0,7.0,2.4,1,0,1,4,0.127,0.13,0.336,0.1,268,30,38,94,33,73
Bhopal,462001,2025-04-07,13945,11,143,55.8,66.8,35.5,61.4,6.4,2.4,0,0,1,4,0.185,0.13,0.326,0.105,249,41,36,85,26,61
Bhopal,462001,2025-04-08,13945,11,143,58.2,71.7,35.7,72.0,8.1,2.4,0,0,1,4,0.199,0.13,0.368,0.107,227,38,25,88,19,57
Bhopal,462001,2025-04-09,13945,11,143,75.4,77.4,34.9,81.5,7.5,1.9,0,0,1,4,0.302,0.13,0.406,0.099,279,69,28,94,17,71
Bhopal,462001,2025-04-10,13945,11,143,51.4,69.2,33.1,67.9,7.5,1.4,0,0,1,4,0.158,0.13,0.352,0.081,243,33,30,103,21,56
Bhopal,462001,2025-04-11,13945,11,143,55.2,56.4,35.5,62.4,8.8,0.1,0,0,1,4,0.181,0.13,0.33,0.105,247,50,26,80,29,62
Bhopal,462001,2025-04-12,13945,11,143,56.9,77.1,33.6,69.7,9.6,3.9,1,0,1,4,0.191,0.13,0.379,0.086,246,45,25,97,30,49
Bhopal,462001,2025-04-13,13945,11,143,71.0,98.4,35.8,70.5,8.6,1.3,1,0,1,4,0.276,0.13,0.362,0.108,294,68,36,86,27,77
Bhopal,462001,2025-04-14,13945,11,143,75.8,92.0,35.1,64.6,6.5,0.8,0,0,1,4,0.305,0.13,0.338,0.101,263,65,42,74,14,68
Bhopal,462001,2025-04-15,13945,11,143,62.5,86.5,33.7,64.3,8.3,0.0,0,0,1,4,0.225,0.13,0.337,0.087,249,71,35,71,20,52
Bhopal,462001,2025-04-16,13945,11,143,60.5,63.2,32.5,70.2,6.7,1.2,0,0,1,4,0.213,0.13,0.361,0.075,279,65,32,95,17,70
Bhopal,462001,2025-04-17,13945,11,143,65.6,82.8,33.3,71.9,7.9,0.3,0,0,1,4,0.244,0.13,0.368,0.083,268,53,31,101,28,55
Bhopal,462001,2025-04-18,13945,11,143,73.1,86.6,34.7,70.9,7.4,1.0,0,0,1,4,0.289,0.13,0.364,0.097,244,59,29,81,19,56
Bhopal,462001,2025-04-19,13945,11,143,58.9,77.0,38.2,62.1,8.3,0.4,1,0,1,4,0.204,0.13,0.328,0.132,285,53,36,89,35,72
Bhopal,462001,2025-04-20,13945,11,143,70.2,86.3,37.4,57.7,8.1,1.0,1,0,1,4,0.271,0.13,0.311,0.124,263,65,29,85,28,56
Bhopal,462001,2025-04-21,13945,11,143,60.7,75.6,32.9,67.0,8.4,1.2,0,0,1,4,0.214,0.13,0.348,0.079,259,55,34,90,21,59
Bhopal,462001,2025-04-22,13945,11,143,70.9,83.8,36.0,65.5,8.1,0.8,0,0,1,4,0.276,0.13,0.342,0.11,261,73,33,77,26,52
Bhopal,462001,2025-04-23,13945,11,143,69.2,81.5,34.8,56.2,9.4,2.9,0,0,1,4,0.265,0.13,0.305,0.098,270,73,37,79,24,57
Bhopal,462001,2025-04-24,13945,11,143,58.7,64.2,32.0,61.1,6.6,1.3,0,0,1,4,0.202,0.13,0.324,0.07,266,59,36,85,19,67
Bhopal,462001,2025-04-25,13945,11,143,64.9,86.6,34.0,67.3,8.1,0.2,0,0,1,4,0.239,0.13,0.349,0.09,250,57,27,88,14,64
Bhopal,462001,2025-04-26,13945,11,143,56.1,83.9,37.1,63.6,7.2,0.5,1,0,1,4,0.187,0.13,0.335,0.121,287,46,44,86,52,59
Bhopal,462001,2025-04-27,13945,11,143,77.8,90.2,33.3,67.1,8.7,0.1,1,0,1,4,0.317,0.13,0.348,0.083,268,71,33,94,12,58
Bhopal,462001,2025-04-28,13945,11,143,59.2,70.1,34.6,63.8,7.5,1.2,0,0,1,4,0.205,0.13,0.335,0.096,261,56,21,93,23,68
Bhopal,462001,2025-04-29,13945,11,143,62.8,79.2,34.8,62.7,6.8,0.1,0,0,1,4,0.227,0.13,0.331,0.098,258,49,26,101,20,62
Bhopal,462001,2025-04-30,13945,11,143,65.1,88.0,35.7,65.9,8.1,1.4,0,0,1,4,0.241,0.13,0.343,0.107,243,54,28,89,27,45
Bhopal,462001,2025-05-01,13945,11,143,68.6,87.9,36.1,67.7,7.4,0.1,0,0,0,5,0.262,0.1,0.351,0.111,263,84,13,82,21,63
Bhopal,462001,2025-05-02,13945,11,143,59.2,72.6,35.9,68.7,8.8,0.0,0,0,0,5,0.205,0.1,0.355,0.109,272,45,32,90,30,75
Bhopal,462001,2025-05-03,13945,11,143,64.4,80.2,35.4,56.5,7.7,3.7,1,0,0,5,0.236,0.1,0.326,0.104,273,62,20,92,29,70
Bhopal,462001,2025-05-04,13945,11,143,52.2,74.5,33.7,65.5,7.3,0.7,1,0,0,5,0.163,0.1,0.342,0.087,283,52,29,99,22,81
Bhopal,462001,2025-05-05,13945,11,143,54.0,57.7,32.7,62.8,7.6,1.1,0,0,0,5,0.174,0.1,0.331,0.077,249,59,20,74,18,78
Bhopal,462001,2025-05-06,13945,11,143,52.3,63.1,36.8,64.9,8.6,0.0,0,0,0,5,0.164,0.1,0.34,0.118,278,39,33,87,38,81
Bhopal,462001,2025-05-07,13945,11,143,55.2,66.7,31.4,60.6,7.7,4.2,0,0,0,5,0.181,0.1,0.343,0.07,235,58,23,78,17,59
Bhopal,462001,2025-05-08,13945,11,143,67.8,76.5,34.6,62.9,7.9,1.6,0,0,0,5,0.257,0.1,0.331,0.096,263,81,22,77,23,60
Bhopal,462001,2025-05-09,13945,11,143,57.0,80.9,33.8,67.7,8.6,0.0,0,0,0,5,0.192,0.1,0.351,0.088,264,58,30,87,22,67
Bhopal,462001,2025-05-10,13945,11,143,67.8,75.2,33.6,61.8,7.6,0.6,1,0,0,5,0.257,0.1,0.327,0.086,265,65,26,85,23,66
Bhopal,462001,2025-05-11,13945,11,143,58.2,76.5,32.8,61.9,9.0,0.0,1,0,0,5,0.199,0.1,0.328,0.078,271,47,21,87,26,90
Bhopal,462001,2025-05-12,13945,11,143,70.1,84.7,32.2,54.6,9.5,3.3,0,0,0,5,0.271,0.1,0.318,0.072,251,78,30,72,15,56
Bhopal,462001,2025-05-13,13945,11,143,55.9,65.9,33.8,61.7,8.1,1.2,0,0,0,5,0.186,0.1,0.327,0.088,241,46,27,83,21,64
Bhopal,462001,2025-05-14,13945,11,143,51.7,51.2,32.8,53.2,7.9,0.0,0,0,0,5,0.16,0.1,0.293,0.078,239,36,32,82,24,65
Bhopal,462001,2025-05-15,13945,11,143,73.5,92.5,31.0,54.8,6.7,2.4,0,0,0,5,0.291,0.1,0.299,0.07,266,65,37,69,9,86
Bhopal,462001,2025-05-16,13945,11,143,72.8,88.1,33.6,69.8,8.2,0.0,0,0,0,5,0.287,0.1,0.359,0.086,264,74,25,78,16,71
Bhopal,462001,2025-05-17,13945,11,143,52.4,67.6,33.8,62.1,7.8,0.3,1,0,0,5,0.165,0.1,0.328,0.088,249,36,35,85,21,72
Bhopal,462001,2025-05-18,13945,11,143,82.3,94.2,30.8,62.3,7.9,0.1,1,0,0,5,0.344,0.1,0.329,0.07,273,75,24,89,22,63
Bhopal,462001,2025-05-19,13945,11,143,76.1,89.7,33.6,56.7,7.5,2.6,0,0,0,5,0.307,0.1,0.307,0.086,282,80,23,93,25,61
Bhopal,462001,2025-05-20,13945,11,143,60.0,79.1,32.5,58.4,8.8,1.0,0,0,0,5,0.21,0.1,0.314,0.075,234,62,29,61,17,65
Bhopal,462001,2025-05-21,13945,11,143,66.0,77.1,32.6,63.5,8.0,0.3,0,0,0,5,0.246,0.1,0.334,0.076,247,72,8,94,18,55
Bhopal,462001,2025-05-22,13945,11,143,62.9,77.5,31.6,64.5,7.6,0.8,0,0,0,5,0.227,0.1,0.338,0.07,260,55,26,93,12,74
Bhopal,462001,2025-05-23,13945,11,143,77.5,95.6,32.2,54.3,6.9,1.1,0,0,0,5,0.315,0.1,0.297,0.072,244,74,22,80,18,50
Bhopal,462001,2025-05-24,13945,11,143,65.8,80.3,31.7,55.5,8.5,2.9,1,0,0,5,0.245,0.1,0.302,0.07,275,75,31,80,21,68
Bhopal,462001,2025-05-25,13945,11,143,65.5,77.1,33.0,70.3,9.1,0.2,1,0,0,5,0.243,0.1,0.361,0.08,279,56,22,99,26,76
Bhopal,462001,2025-05-26,13945,11,143,75.7,85.9,32.3,59.6,9.3,1.1,0,0,0,5,0.304,0.1,0.318,0.073,253,69,28,76,20,60
Bhopal,462001,2025-05-27,13945,11,143,66.9,101.4,31.1,60.8,9.0,0.5,0,0,0,5,0.252,0.1,0.323,0.07,260,51,24,97,18,70
Bhopal,462001,2025-05-28,13945,11,143,54.4,65.0,32.3,70.7,8.1,1.1,0,0,0,5,0.176,0.1,0.363,0.073,257,48,18,114,19,58
Bhopal,462001,2025-05-29,13945,11,143,85.7,87.7,30.0,53.6,7.9,0.0,0,0,0,5,0.364,0.1,0.295,0.07,236,76,21,62,18,59
Bhopal,462001,2025-05-30,13945,11,143,57.7,55.4,33.0,54.7,7.4,0.6,0,0,0,5,0.196,0.1,0.299,0.08,266,57,36,73,15,85
Bhopal,462001,2025-05-31,13945,11,143,67.6,87.7,29.6,56.5,7.8,0.6,1,0,0,5,0.256,0.1,0.306,0.07,268,70,27,75,17,79
Bhopal,462001,2025-06-01,13945,11,143,57.4,66.9,30.2,51.2,8.5,0.0,1,0,1,6,0.194,0.13,0.285,0.07,265,56,37,82,21,69
Bhopal,462001,2025-06-02,13945,11,143,65.2,78.2,32.4,52.9,6.6,0.2,0,0,1,6,0.241,0.13,0.292,0.074,244,62,34,74,19,55
Bhopal,462001,2025-06-03,13945,11,143,63.2,63.8,32.6,56.8,7.6,0.1,0,0,1,6,0.229,0.13,0.307,0.076,242,61,27,72,14,68
Bhopal,462001,2025-06-04,13945,11,143,56.5,68.3,32.4,48.3,7.3,1.4,0,0,1,6,0.189,0.13,0.273,0.074,236,47,33,63,23,70
Bhopal,462001,2025-06-05,13945,11,143,63.2,70.4,27.9,59.1,8.5,0.1,0,0,1,6,0.229,0.13,0.316,0.07,241,57,36,74,16,58
Bhopal,462001,2025-06-06,13945,11,143,54.3,80.7,30.5,43.0,7.9,0.3,0,0,1,6,0.176,0.13,0.252,0.07,264,56,51,71,22,64
Bhopal,462001,2025-06-07,13945,11,143,74.5,103.1,28.8,51.1,8.9,0.2,1,0,1,6,0.297,0.13,0.284,0.07,272,84,29,69,18,72
Bhopal,462001,2025-06-08,13945,11,143,52.0,82.1,28.9,59.9,6.7,2.5,1,0,1,6,0.162,0.13,0.319,0.07,263,45,37,76,24,81
Bhopal,462001,2025-06-09,13945,11,143,56.9,80.6,28.6,52.0,7.3,1.5,0,0,1,6,0.192,0.13,0.288,0.07,259,59,44,82,23,51
Bhopal,462001,2025-06-10,13945,11,143,73.5,92.9,30.8,61.0,7.7,0.1,0,0,1,6,0.291,0.13,0.324,0.07,230,67,24,74,10,55
Bhopal,462001,2025-06-11,13945,11,143,61.7,77.3,30.3,55.9,7.6,0.3,0,0,1,6,0.22,0.13,0.304,0.07,246,66,33,73,13,61
Bhopal,462001,2025-06-12,13945,11,143,70.8,82.9,30.2,68.8,7.6,1.2,0,0,1,6,0.275,0.13,0.355,0.07,249,73,28,80,14,54
Bhopal,462001,2025-06-13,13945,11,143,73.9,88.0,29.8,55.0,7.8,4.8,0,0,1,6,0.293,0.13,0.32,0.07,270,86,30,77,15,62
Bhopal,462001,2025-06-14,13945,11,143,80.2,82.9,28.1,50.0,7.6,0.0,1,0,1,6,0.331,0.13,0.28,0.07,278,95,31,70,20,62
Bhopal,462001,2025-06-15,13945,11,143,41.4,56.7,29.2,48.3,6.9,0.6,1,0,1,6,0.099,0.13,0.273,0.07,256,22,43,79,26,86
Bhopal,462001,2025-06-16,13945,11,143,74.5,79.4,29.4,57.0,7.5,1.4,0,0,1,6,0.297,0.13,0.308,0.07,263,80,22,84,22,55
Bhopal,462001,2025-06-17,13945,11,143,60.1,78.5,30.3,60.8,6.5,2.7,0,0,1,6,0.21,0.13,0.323,0.07,241,50,32,80,13,66
Bhopal,462001,2025-06-18,13945,11,143,58.3,86.3,27.3,59.8,7.4,2.3,0,0,1,6,0.2,0.13,0.319,0.07,240,43,26,74,22,75
Bhopal,462001,2025-06-19,13945,11,143,73.8,89.0,28.5,53.4,6.9,0.6,0,0,1,6,0.293,0.13,0.293,0.07,247,73,28,63,22,61
Bhopal,462001,2025-06-20,13945,11,143,48.6,48.7,28.4,52.4,7.9,2.2,0,0,1,6,0.142,0.13,0.29,0.07,233,38,41,68,11,75
Bhopal,462001,2025-06-21,13945,11,143,67.2,83.0,30.4,49.7,5.9,0.2,1,0,1,6,0.253,0.13,0.279,0.07,264,73,42,70,17,62
Bhopal,462001,2025-06-22,13945,11,143,54.8,82.5,25.7,45.4,8.1,2.8,1,0,1,6,0.179,0.13,0.261,0.07,256,68,40,75,14,59
Bhopal,462001,2025-06-23,13945,11,143,63.0,81.6,26.7,54.0,6.2,2.9,0,0,1,6,0.228,0.13,0.296,0.07,235,56,26,73,19,61
Bhopal,462001,2025-06-24,13945,11,143,65.4,83.1,29.1,40.5,7.6,0.7,0,0,1,6,0.242,0.13,0.242,0.07,252,56,31,73,23,69
Bhopal,462001,2025-06-25,13945,11,143,77.8,105.7,26.4,59.0,8.3,0.7,0,0,1,6,0.317,0.13,0.316,0.07,261,85,31,65,20,60
Bhopal,462001,2025-06-26,13945,11,143,53.8,51.1,27.2,48.6,6.4,7.0,0,0,1,6,0.173,0.13,0.294,0.07,260,40,38,97,20,65
Bhopal,462001,2025-06-27,13945,11,143,70.8,95.5,30.1,51.0,6.5,0.1,0,0,1,6,0.275,0.13,0.284,0.07,271,74,35,76,24,62
Bhopal,462001,2025-06-28,13945,11,143,75.8,87.9,27.5,60.4,7.0,1.9,1,0,1,6,0.305,0.13,0.321,0.07,281,74,38,76,19,74
Bhopal,462001,2025-06-29,13945,11,143,65.3,83.3,28.4,50.8,7.8,2.1,1,0,1,6,0.242,0.13,0.283,0.07,262,66,29,80,17,70
Bhopal,462001,2025-06-30,13945,11,143,76.3,88.0,26.7,52.0,7.4,0.6,0,0,1,6,0.308,0.13,0.288,0.07,241,65,35,61,6,74
Bhopal,462001,2025-07-01,13945,11,143,65.0,77.8,23.4,55.5,6.9,0.2,0,0,1,7,0.24,0.13,0.302,0.07,254,60,26,88,16,64
Bhopal,462001,2025-07-02,13945,11,143,54.6,59.4,25.9,52.6,6.5,0.7,0,0,1,7,0.178,0.13,0.29,0.07,234,52,35,74,12,61
Bhopal,462001,2025-07-03,13945,11,143,60.3,60.9,27.2,51.2,8.1,0.2,0,0,1,7,0.212,0.13,0.285,0.07,260,56,34,84,23,63
Bhopal,462001,2025-07-04,13945,11,143,40.5,57.0,25.3,57.1,6.8,0.0,0,0,1,7,0.093,0.13,0.308,0.07,223,27,41,90,20,45
Bhopal,462001,2025-07-05,13945,11,143,63.7,83.4,26.2,51.8,8.0,0.5,1,0,1,7,0.232,0.13,0.287,0.07,259,65,45,70,13,66
Bhopal,462001,2025-07-06,13945,11,143,68.2,84.2,26.7,54.3,7.2,0.2,1,0,1,7,0.259,0.13,0.297,0.07,251,62,26,93,13,57
Bhopal,462001,2025-07-07,13945,11,143,65.5,84.0,24.6,56.2,7.6,1.2,0,0,1,7,0.243,0.13,0.305,0.07,247,67,31,65,18,66
Bhopal,462001,2025-07-08,13945,11,143,75.8,103.0,26.5,51.9,6.6,0.1,0,0,1,7,0.305,0.13,0.288,0.07,228,66,23,59,15,65
Bhopal,462001,2025-07-09,13945,11,143,67.8,84.9,23.7,49.2,6.7,4.0,0,0,1,7,0.257,0.13,0.297,0.07,270,69,39,81,19,62
Bhopal,462001,2025-07-10,13945,11,143,68.1,84.9,25.7,52.2,7.2,0.9,0,0,1,7,0.258,0.13,0.289,0.07,261,73,35,66,18,69
Bhopal,462001,2025-07-11,13945,11,143,75.5,89.6,25.7,49.4,7.4,1.3,0,0,1,7,0.303,0.13,0.278,0.07,267,77,35,70,14,71
Bhopal,462001,2025-07-12,13945,11,143,59.7,79.1,24.1,51.5,7.8,3.1,1,0,1,7,0.208,0.13,0.306,0.07,252,59,30,75,29,59
Bhopal,462001,2025-07-13,13945,11,143,62.5,77.2,24.7,54.1,6.2,0.4,1,0,1,7,0.225,0.13,0.296,0.07,256,62,33,79,16,66
Bhopal,462001,2025-07-14,13945,11,143,65.2,103.5,23.6,44.6,6.4,1.9,0,0,1,7,0.241,0.13,0.258,0.07,253,61,39,74,17,62
Bhopal,462001,2025-07-15,13945,11,143,59.4,76.5,23.9,58.2,6.2,0.7,0,0,1,7,0.206,0.13,0.313,0.07,253,47,27,85,20,74
Bhopal,462001,2025-07-16,13945,11,143,75.2,73.8,23.9,55.5,6.7,3.4,0,0,1,7,0.301,0.13,0.322,0.07,252,68,29,76,15,64
Bhopal,462001,2025-07-17,13945,11,143,79.6,103.2,24.3,47.3,5.3,0.5,0,0,1,7,0.328,0.13,0.269,0.07,248,73,29,68,19,59
Bhopal,462001,2025-07-18,13945,11,143,68.0,75.4,24.4,49.4,6.0,0.5,0,0,1,7,0.258,0.13,0.277,0.07,256,56,44,72,14,70
Bhopal,462001,2025-07-19,13945,11,143,63.7,77.8,22.2,53.2,5.1,0.9,1,0,1,7,0.232,0.13,0.293,0.07,279,67,36,83,21,72
Bhopal,462001,2025-07-20,13945,11,143,67.0,82.1,23.9,50.3,5.7,1.6,1,0,1,7,0.252,0.13,0.281,0.07,269,71,37,82,16,63
Bhopal,462001,2025-07-21,13945,11,143,66.3,72.8,21.5,53.5,6.9,0.4,0,0,1,7,0.252,0.13,0.294,0.07,252,75,34,62,14,67
Bhopal,462001,2025-07-22,13945,11,143,53.1,74.2,23.6,58.0,6.6,0.2,0,0,1,7,0.168,0.13,0.312,0.07,266,38,38,96,19,75
Bhopal,462001,2025-07-23,13945,11,143,52.2,54.3,23.3,49.3,6.6,0.7,0,0,1,7,0.163,0.13,0.277,0.07,235,46,39,63,9,78
Bhopal,462001,2025-07-24,13945,11,143,44.9,51.9,23.6,42.2,6.7,2.4,0,0,1,7,0.12,0.13,0.249,0.07,243,49,28,72,16,78
Bhopal,462001,2025-07-25,13945,11,143,65.8,88.3,23.3,50.0,6.2,0.3,0,0,1,7,0.245,0.13,0.28,0.07,258,65,36,82,15,60
Bhopal,462001,2025-07-26,13945,11,143,71.7,90.3,24.6,58.1,5.5,0.9,1,0,1,7,0.28,0.13,0.313,0.07,290,81,26,86,23,74
Bhopal,462001,2025-07-27,13945,11,143,72.3,81.5,23.1,45.2,7.0,0.3,1,0,1,7,0.284,0.13,0.261,0.07,252,67,35,57,24,69
Bhopal,462001,2025-07-28,13945,11,143,67.5,99.1,23.4,52.7,5.8,0.0,0,0,1,7,0.255,0.13,0.291,0.07,235,63,28,62,6,76
Bhopal,462001,2025-07-29,13945,11,143,63.4,68.1,21.6,50.0,5.5,0.1,0,0,1,7,0.234,0.13,0.28,0.07,260,62,35,79,20,64
Bhopal,462001,2025-07-30,13945,11,143,53.1,78.8,20.1,44.4,6.3,0.0,0,0,1,7,0.184,0.13,0.258,0.07,255,55,45,74,15,66
Bhopal,462001,2025-07-31,13945,11,143,58.2,71.8,21.3,50.9,5.8,0.3,0,0,1,7,0.205,0.13,0.284,0.07,256,53,33,76,13,81
Bhopal,462001,2025-08-01,13945,11,143,64.7,75.3,21.9,51.7,6.2,7.8,0,0,1,8,0.239,0.13,0.307,0.07,263,53,34,92,15,69
Bhopal,462001,2025-08-02,13945,11,143,71.5,86.2,22.3,53.7,6.1,0.3,1,0,1,8,0.279,0.13,0.295,0.07,268,74,35,82,17,60
Bhopal,462001,2025-08-03,13945,11,143,66.6,80.5,19.8,51.7,4.5,5.4,1,0,1,8,0.267,0.13,0.307,0.07,311,87,27,89,23,85
Bhopal,462001,2025-08-04,13945,11,143,72.4,82.7,20.6,49.9,5.5,1.4,0,0,1,8,0.296,0.13,0.28,0.07,261,65,31,79,15,71
Bhopal,462001,2025-08-05,13945,11,143,70.2,74.6,21.9,55.6,6.9,3.8,0,0,1,8,0.272,0.13,0.322,0.07,270,71,37,84,8,70
Bhopal,462001,2025-08-06,13945,11,143,65.5,97.2,19.3,48.9,6.5,14.6,0,0,1,8,0.264,0.13,0.296,0.07,283,72,34,90,19,68
Bhopal,462001,2025-08-07,13945,11,143,77.3,84.6,21.5,50.4,6.1,1.4,0,0,1,8,0.318,0.13,0.282,0.07,269,82,34,80,20,53
Bhopal,462001,2025-08-08,13945,11,143,64.1,84.1,18.8,42.7,4.8,2.7,0,0,1,8,0.26,0.13,0.251,0.07,258,73,36,65,20,64
Bhopal,462001,2025-08-09,13945,11,143,64.8,90.6,21.6,57.7,4.9,0.9,1,0,1,8,0.243,0.13,0.311,0.07,270,62,30,101,8,69
Bhopal,462001,2025-08-10,13945,11,143,74.8,94.0,21.4,43.7,5.5,4.6,1,0,1,8,0.303,0.13,0.275,0.07,258,66,27,64,11,90
Bhopal,462001,2025-08-11,13945,11,143,43.5,63.3,19.5,57.0,5.1,4.5,0,0,1,8,0.131,0.13,0.328,0.07,239,34,29,94,19,63
Bhopal,462001,2025-08-12,13945,11,143,67.1,72.3,22.3,48.7,6.5,1.7,0,0,1,8,0.252,0.13,0.275,0.07,263,75,36,72,17,63
Bhopal,462001,2025-08-13,13945,11,143,60.2,71.3,21.0,47.1,5.6,0.1,0,0,1,8,0.22,0.13,0.268,0.07,262,68,33,72,22,67
Bhopal,462001,2025-08-14,13945,11,143,63.4,69.4,20.6,47.6,5.2,12.9,0,0,1,8,0.242,0.13,0.29,0.07,265,60,36,83,21,65
Bhopal,462001,2025-08-15,13945,11,143,59.7,76.2,19.4,54.7,5.2,5.2,0,1,1,8,0.429,0.33,0.319,0.09,299,88,72,67,18,54
Bhopal,462001,2025-08-16,13945,11,143,69.0,90.0,19.2,54.4,5.4,1.0,1,0,1,8,0.286,0.13,0.298,0.07,265,79,38,75,19,54
Bhopal,462001,2025-08-17,13945,11,143,58.5,77.4,21.2,53.8,5.2,5.2,1,0,1,8,0.208,0.13,0.315,0.07,270,56,38,80,25,71
Bhopal,462001,2025-08-18,13945,11,143,53.4,58.2,19.1,41.2,4.0,0.2,0,0,1,8,0.194,0.13,0.245,0.07,240,44,37,75,25,59
Bhopal,462001,2025-08-19,13945,11,143,74.6,89.4,20.1,54.6,5.4,4.3,0,0,1,8,0.313,0.13,0.318,0.07,258,65,25,91,12,65
Bhopal,462001,2025-08-20,13945,11,143,69.0,91.8,18.4,46.7,5.4,2.5,0,0,1,8,0.293,0.13,0.267,0.07,263,74,31,71,20,67
